,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
297,28,unemployed,single,secondary,no,1573,yes,no,unknown,26,jun,507,2,-1,0,unknown,no
298,29,admin.,married,secondary,no,510,yes,no,unknown,7,may,674,2,-1,0,unknown,no
299,34,blue-collar,married,secondary,no,1165,yes,no,cellular,23,jan,103,1,-1,0,unknown,no
300,31,entrepreneur,married,tertiary,no,1113,yes,no,unknown,17,may,168,2,-1,0,unknown,no
301,28,blue-collar,married,primary,no,1458,no,no,unknown,20,jun,213,1,-1,0,unknown,yes
302,33,admin.,single,secondary,no,746,no,yes,unknown,19,may,146,2,-1,0,unknown,no
303,33,management,single,tertiary,no,1681,yes,no,cellular,29,may,208,2,286,1,failure,no
304,32,blue-collar,divorced,secondary,no,1578,no,no,cellular,20,jun,183,1,-1,0,unknown,no
305,44,admin.,single,secondary,no,94,no,no,cellular,11,aug,131,1,-1,0,unknown,no
306,58,admin.,married,secondary,no,380,yes,no,cellular,29,may,174,5,-1,0,unknown,no
307,56,management,single,tertiary,no,1857,no,no,cellular,24,aug,76,2,-1,0,unknown,no
308,47,management,married,tertiary,no,548,yes,no,cellular,4,feb,118,2,-1,0,unknown,no
309,60,self-employed,married,secondary,no,776,yes,no,cellular,29,nov,140,2,-1,0,unknown,no
310,35,management,single,tertiary,no,0,no,no,cellular,21,jul,56,1,-1,0,unknown,no
311,39,management,single,tertiary,no,102,yes,no,cellular,28,jan,292,1,-1,0,unknown,no
312,38,management,single,tertiary,no,690,yes,no,cellular,31,apr,106,2,-1,0,unknown,no
313,40,blue-collar,married,primary,no,171,yes,no,cellular,12,may,143,2,-1,0,unknown,no
314,39,blue-collar,married,secondary,no,1149,yes,no,unknown,2,may,119,1,-1,0,unknown,no
315,30,management,married,tertiary,no,2756,no,no,cellular,24,jul,450,1,-1,0,unknown,no
316,44,housemaid,married,primary,no,0,no,no,telephone,12,feb,121,6,97,2,failure,no
317,50,blue-collar,divorced,secondary,no,853,no,no,unknown,16,jun,136,2,-1,0,unknown,no
318,47,management,married,tertiary,no,0,no,no,cellular,18,jul,39,2,-1,0,unknown,no
319,55,technician,married,secondary,no,190,yes,no,cellular,18,jul,213,1,-1,0,unknown,no
320,46,blue-collar,married,secondary,no,216,yes,no,cellular,21,may,78,2,-1,0,unknown,no
321,47,technician,married,secondary,no,100,no,no,cellular,25,aug,277,6,-1,0,unknown,no
322,44,blue-collar,married,secondary,no,196,yes,no,unknown,20,jun,187,3,-1,0,unknown,no
323,54,technician,married,secondary,no,51,no,no,unknown,18,may,118,1,-1,0,unknown,no
324,49,technician,married,secondary,no,448,yes,no,unknown,20,may,95,1,-1,0,unknown,no
325,51,technician,married,tertiary,no,1658,no,no,cellular,7,aug,284,2,167,1,failure,no
326,52,housemaid,married,secondary,no,498,yes,no,unknown,5,may,980,2,-1,0,unknown,no
327,47,blue-collar,married,primary,no,199,yes,no,unknown,29,may,213,1,-1,0,unknown,no
328,33,admin.,single,secondary,no,240,yes,no,cellular,16,may,121,1,172,1,success,yes
329,43,blue-collar,married,secondary,no,3052,no,no,cellular,14,feb,138,3,-1,0,unknown,no
330,27,admin.,single,secondary,no,1534,yes,no,cellular,13,may,166,1,-1,0,unknown,no
331,36,management,married,tertiary,no,251,yes,no,cellular,29,aug,262,1,-1,0,unknown,no
332,37,retired,divorced,secondary,no,228,no,no,unknown,9,may,253,1,-1,0,unknown,no
333,45,services,married,secondary,no,0,yes,no,unknown,27,may,468,1,-1,0,unknown,no
334,35,management,married,tertiary,no,522,no,no,cellular,20,aug,199,1,-1,0,unknown,no
335,38,management,married,tertiary,no,114,yes,no,unknown,28,may,414,1,-1,0,unknown,no
336,30,unemployed,married,secondary,no,2167,yes,no,cellular,20,jul,81,2,-1,0,unknown,no
337,36,student,single,secondary,no,1592,no,no,unknown,29,may,132,1,-1,0,unknown,no
338,36,admin.,divorced,secondary,no,330,no,no,cellular,19,nov,55,5,-1,0,unknown,no
339,40,blue-collar,married,primary,no,430,yes,no,unknown,5,may,129,2,-1,0,unknown,no
340,29,management,single,tertiary,no,351,no,no,unknown,26,jun,130,2,-1,0,unknown,no
341,38,services,married,secondary,no,10130,no,no,cellular,28,aug,114,2,-1,0,unknown,no
342,44,admin. __index_level_0__ is 22158,single,secondary,no,222,no,no,cellular,22,aug,184,2,-1,0,unknown,no
343,49,technician,married,secondary,no,3458,yes,no,unknown,17,sep,404,1,-1,0,unknown,no
344,48,management,single,tertiary,no,1310,no,no,cellular,22,jul,149,3,-1,0,unknown,no
345,50,admin.,married,secondary,no,252,no,no,cellular,5,feb,202,3,105,3,failure,no
346,44,entrepreneur,married,secondary,no,300,no,no,cellular,20,nov,157,3,-1,0,unknown,no
347,37,management,married,tertiary,no,1190,yes,no,cellular,19,nov,375,1,-1,0,unknown,no
348,31,blue-collar,married,secondary,no,1075,no,no,unknown,13,aug,122,1,-1,0,unknown,no
349,47,blue-collar,married,primary,no,1010,yes,no,unknown,4,jun,327,1,-1,0,unknown,no
350,33,management,single,tertiary,no,1627,no,no,unknown,10,jun,223,1,-1,0,unknown,yes
351,34,housemaid,married,secondary,no,97,no,no,telephone,23,jul,257,2,-1,0,unknown,no
352,37,blue-collar,married,primary,no,416,yes,no,cellular,29,jul,269,4,-1,0,unknown,no
353,37,blue-collar,married,secondary,no,1,yes,no,unknown,31,may,447,1,-1,0,unknown,yes
354,47,technician,married,secondary,no,494,yes,no,unknown,23,may,313,1,-1,0,unknown,no
355,29,management,married,tertiary,no,138,yes,no,cellular,6,apr,138,2,93,5,failure,no
356,34,blue-collar,married,secondary,no,1004,yes,yes,unknown,6,jun,451,1,-1,0,unknown,no
357,49,services,divorced,secondary,no,1352,no,no,unknown,4,jun,209,1,-1,0,unknown,no
358,36,technician,divorced,tertiary,no,2882,yes,no,cellular,13,may,236,1,-1,0,unknown,no
359,31,technician,single,secondary,no,8459,no,no,telephone,24,nov,163,1,-1,0,unknown,no
360,45,entrepreneur,married,secondary,no,1623,no,no,unknown,2,oct,282,1,-1,0,unknown,no
361,57,retired,married,secondary,no,12026,no,no,cellular,12,jul,287,2,-1,0,unknown,no
362,46,blue-collar,married,primary,no,179,yes,no,unknown,26,may,169,1,-1,0,unknown,no
363,55,retired,single,secondary,no,136,yes,no,cellular,18,may,298,2,-1,0,unknown,no
364,34,retired,divorced,secondary,no,118,yes,no,unknown,11,may,113,1,-1,0,unknown,no
365,43,self-employed,single,secondary,no,605,no,no,unknown,20,jun,688,1,-1,0,unknown,no
366,36,services,married,secondary,no,1454,no,no,cellular,29,jul,1043,4,-1,0,unknown,no
367,35,services,married,secondary,no,287,yes,no,unknown,25,may,318,5,-1,0,unknown,no
368,30,technician,married,secondary,no,1299,yes,no,cellular,13,may,219,2,-1,0,unknown,no
369,32,management,single,tertiary,no,121,yes,no,unknown,24,may,113,3,-1,0,unknown,no
370,47,blue-collar,married,secondary,no,2383,no,no,cellular,15,apr,1024,2,-1,0,unknown,no
371,33,housemaid,single,tertiary,no,291,no,no,unknown,14,jun,151,3,-1,0,unknown,no
372,37,management,married,tertiary,no,479,no,no,unknown,28,jun,156,3,-1,0,unknown,no
373,39,technician,divorced,secondary,no,164,no,no,cellular,17,aug,171,2,-1,0,unknown,no
374,33,technician,married,secondary,no,1006,yes,no,cellular,11,may,114,3,372,1,failure,no
375,47,management,married,tertiary,no,939,yes,no,cellular,24,jul,116,2,-1,0,unknown,no
376,46,services,married,secondary,no,376,no,no,cellular,5,feb,548,4,-1,0,unknown,no
377,30,blue-collar,married,secondary,no,27,yes,no,unknown,30,may,163,2,-1,0,unknown,no
378,42,unemployed,married,secondary,no,89,yes,no,unknown,29,may,451,1,-1,0,unknown,no
379,28,blue-collar,divorced,secondary,no,169,yes,no,cellular,19,nov,169,4,-1,0,unknown,no
380,30,technician,married,secondary,no,143,no,no,cellular,4,feb,279,1,184,2,failure,no
381,46,blue-collar,married,primary,no,413,yes,no,cellular,20,nov,178,1,-1,0,unknown,no
382,43,blue-collar,married,primary,no,1093,yes,no,unknown,18,jun,167,2,-1,0,unknown,yes
383,49,blue-collar,married,secondary,no,1424,yes,no,unknown,29,may,103,1,-1,0,unknown,no
384,36,services,divorced,secondary,no,289,no,no,unknown,4,may,127,3,-1,0,unknown,no
385,27,blue-collar,single,secondary,no,326,yes,no,unknown,14,may,128,1,-1,0,unknown,no
386,51,admin.,married,secondary,no,0,yes,no,unknown,18,may,112,1,-1,0,unknown,no
387,45,blue-collar,divorced,secondary,no,274,no,no,cellular,13,mar,210,1,364,2,failure,no
388,54,blue-collar,married,secondary,no,191,yes,no,cellular,19,may,390,1,-1,0,unknown,no
389,35,technician,married,secondary,no,1472,yes,no,cellular,11,jan,1264,1,-1,0,unknown,no
390,33,blue-collar,married,primary,no,590,yes,no,cellular,20,apr,143,1,-1,0,unknown,no
391,34,technician,married,secondary,no,1222,yes,no,cellular,10,nov,99,2,291,2,failure,no
392,29,services,married,secondary,no,4911,yes,yes,unknown,17,may,173,4,-1,0,unknown,no
393,20,blue-collar,married,secondary,no,510,no,no,cellular,22,jul,114,1,-1,0,unknown,no
394,35,technician,single,secondary,no,3090,no,no,cellular,13,jul,208,1,-1,0,unknown,no
395,37,self-employed,single,tertiary,no,3,no,no,unknown,2,jun,1021,1,-1,0,unknown,no
396,55,blue-collar,married,primary,no,369,yes,no,unknown,18,may,280,3,-1,0,unknown,no
397,27,management,married,tertiary,no,1427,yes,no,cellular,16,nov,168,2,-1,0,unknown,no
398,30,blue-collar,married,secondary,no,640,no,no,unknown,19,jun,71,1,-1,0,unknown,no
399,30,technician,single,secondary,no,461,yes,no,unknown,28,may,247,1,-1,0,unknown,no
400,52,services,married,secondary,no,1087,no,no,unknown,15,jun,130,2,-1,0,unknown,no
401,33,blue-collar,married,secondary,no,718,no,no,unknown,18,jun,218,1,-1,0,unknown,no
402,59,entrepreneur,divorced,tertiary,no,4767,yes,no,cellular,24,may,10,3,-1,0,unknown,no
403,36,admin.,married,secondary,no,220,no,yes,cellular,29,jul,81,2,-1,0,unknown,no
404,57,admin.,married,secondary,no,869,yes,no,unknown,25,may,363,5,-1,0,unknown,no
405,37,technician,single,secondary,no,306,no,no,cellular,29,apr,101,1,-1,0,unknown,no
406,34,admin.,married,secondary,no,1941,yes,no,unknown,29,may,448,1,-1,0,unknown,no
407,56,management,married,secondary,no,199,no,no,cellular,18,aug,234,1,-1,0,unknown,yes
408,40,management,married,tertiary,no,1311,yes,no,unknown,11,may,364,5,-1,0,unknown,no
409,44,management,married,tertiary,no,3330,no,no,cellular,23,aug,120,1,-1,0,unknown,no
410,47,management,married,tertiary,no,2068,no,no,cellular,29,jul,219,4,-1,0,unknown,no
411,41,management,single,tertiary,no,503,no,yes,cellular,18,jan,229,2,-1,0,unknown,no
412,48,technician,married,secondary,no,460,yes,no,unknown,14,may,51,1,-1,0,unknown,no
413,32,blue-collar,married,secondary,no,0,no,no,cellular,11,jul,152,1,-1,0,unknown,no
414,46,technician,married,secondary,no,276,no,no,cellular,9,aug,219,2,-1,0,unknown,no
415,29,management,single,tertiary,no,84,no,no,cellular,18,aug,195,2,-1,0,unknown,no
416,56,retired,married,primary,no,2305,no,no,cellular,15,apr,282,2,-1,0,unknown,no
417,55,housemaid,married,unknown,no,4300,yes,no,unknown,23,jun,72,1,-1,0,unknown,no
418,37,student,married,secondary,no,230,no,no,cellular,19,aug,240,1,-1,0,unknown,no
419,36,management,married,tertiary,no,108,no,no,cellular,20,aug,361,1,-1,0,unknown,no
420,55,blue-collar,married,secondary,no,440,yes,yes,unknown,29,may,195,1,-1,0,unknown,no
421,45,management,married,tertiary,no,216,no,no,unknown,14,jun,298,2,-1,0,unknown,no
422,55,management,married,tertiary,no,1723,no,yes,unknown,20,jun,139,1,-1,0,unknown,no
423,33,management,married,tertiary,no,264,yes,no,cellular,4,feb,213,2,-1,0,unknown,no
424,25,blue-collar,married,secondary,no,362,no,no,telephone,22,jul,306,5,-1,0,unknown,no
425,51,retired,married,secondary,no,869,no,yes,cellular,10,apr,166,2,-1,0,unknown,no
426,39,unemployed,single,tertiary,no,256,no,no,cellular,14,nov,618,1,-1,0,unknown,no
427,25,management,single,secondary,no,10134,no,no,cellular,4,feb,125,3,-1,0,unknown,no
428,60,retired,married,secondary,no,11660,no,no,cellular,28,may,116,2,-1,0,unknown,no
429,51,retired,married,primary,no,0,no,no,unknown,9,jun,147,1,-1,0,unknown,no
430,34,blue-collar,married,primary,no,5861,no,no,cellular,15,jul,112,1,-1,0,unknown,no
431,26,unemployed,married,primary,no,197,yes,no,cellular,18,apr,112,1,346,3,failure,no
432,34,admin.,married,secondary,no,381,no,no,unknown,8,may,398,1,-1,0,unknown,no
433,43,management,married,tertiary,no,514,no,no,cellular,25,nov,354,1,246,1,failure,no
434,37,blue-collar,married,secondary,no,-28,yes,no,cellular,8,jul,108,1,-1,0,unknown,no
435,38,services,single,secondary,no,565,yes,no,unknown,19,may,160,2,-1,0,unknown,no
436,61,technician,married,secondary,no,335,yes,no,unknown,17,may,139,1,-1,0,unknown,no
437,59,technician,single,tertiary,no,-242,no,no,cellular,14,aug,167,1,231,2,other,no
438,25,blue-collar,single,primary,no,992,yes,no,cellular,28,may,117,1,-1,0,unknown,no
439,35,blue-collar,single,secondary,no,387,yes,no,cellular,11,jan,210,1,-1,0,unknown,no
440,46,admin.,married,secondary,no,71,yes,no,cellular,16,may,151,2,-1,0,unknown,no
441,36,management,single,tertiary,no,1048,no,no,cellular,23,jul,122,2,-1,0,unknown,no
442,46,management,married,tertiary,no,8684,no,no,unknown,14,jun,99,2,-1,0,unknown,no
443,52,self-employed,married,tertiary,no,1135,yes,no,unknown,17,may,282,3,-1,0,unknown,no
444,30,blue-collar,single,secondary,no,97,no,no,cellular,16,aug,257,1,-1,0,unknown,no
445,59,admin.,married,secondary,no,15226,no,no,cellular,29,jun,105,1,-1,0,unknown,no
446,40,management,divorced,tertiary,no,358,yes,no,cellular,19,nov,106,3,333,3,failure,no
447,31,admin.,married,secondary,no,77,no,no,cellular,21,nov,133,5,-1,0,unknown,no
448,33,blue-collar,married,primary,no,8114,no,no,cellular,14,jul,74,2,-1,0,unknown,no
449,45,blue-collar,single,primary,no,348,yes,no,unknown,12,may,129,2,-1,0,unknown,no
450,56,admin.,married,secondary,no,80,no,no,cellular,25,jul,427,2,-1,0,unknown,yes
451,37,blue-collar,divorced,secondary,no,3445,no,no,cellular,11,jul,136,1,-1,0,unknown,no
452,38,admin.,married,secondary,no,589,yes,no,cellular,21,jul,154,1,-1,0,unknown,no
453,54,management,married,tertiary,no,1509,no,no,cellular,17,mar,116,2,-1,0,unknown,no
454,50,management,married,tertiary,no,1034,no,no,cellular,21,nov,107,2,-1,0,unknown,no
455,46,technician,single,secondary,no,1229,no,no,cellular,21,jun,162,2,-1,0,unknown,no
456,41,blue-collar,married,secondary,no,3419,yes,yes,unknown,6,may,410,2,-1,0,unknown,no
457,36,technician,married,secondary,no,404,yes,no,cellular,10,jul,751,2,-1,0,unknown,no
458,28,management,single,tertiary,no,517,no,no,cellular,16,jun,128,1,-1,0,unknown,no
459,47,management,single,tertiary,no,49,no,no,cellular,22,aug,267,2,-1,0,unknown,no
460,54,management,married,tertiary,no,132,no,no,telephone,11,aug,55,1,-1,0,unknown,no
461,30,student,single,tertiary,no,3252,no,no,cellular,2,feb,251,1,-1,0,unknown,no
462,43,management,married,tertiary,no,409,no,no,unknown,20,jun,159,1,-1,0,unknown,no
463,38,blue-collar,married,secondary,no,992,yes,no,unknown,20,may,158,2,-1,0,unknown,no
464,39,technician,married,secondary,no,389,yes,no,cellular,29,may,335,3,-1,0,unknown,no
465,38,services,married,secondary,no,3687,yes,no,cellular,7,may,134,1,-1,0,unknown,no
466,37,student,married,tertiary,no,501,yes,no,cellular,16,feb,143,2,-1,0,unknown,no
467,21,admin.,single,secondary,no,31,no,no,cellular,20,apr,407,1,-1,0,unknown,no
468,33,retired,married,tertiary,no,4722,yes,no,cellular,20,jul,341,1,-1,0,unknown,no
469,34,management,married,tertiary,no,2438,no,no,cellular,12,aug,198,1,-1,0,unknown,no
470,43,management,married,tertiary,no,108,no,no,cellular,19,jul,252,1,-1,0,unknown,yes
471,34,management,married,tertiary,no,1290,no,no,cellular,2,feb,131,2,-1,0,unknown,no
472,49,retired,divorced,secondary,no,0,no,no,unknown,15,jun,256,2,-1,0,unknown,no
473,42,blue-collar,married,secondary,no,368,yes,no,cellular,20,may,1281,1,-1,0,unknown,no
474,37,management,married,tertiary,no,706,no,no,unknown,21,oct,163,1,-1,0,unknown,no
475,54,retired,married,secondary,no,48,yes,no,cellular,21,nov,59,1,150,2,failure,no
476,35,technician,divorced,secondary,no,2072,yes,yes,unknown,28,may,144,2,-1,0,unknown,no
477,32,management,divorced,tertiary,no,726,no,no,cellular,19,aug,133,2,-1,0,unknown,no
478,31,blue-collar,married,primary,no,441,yes,no,unknown,29,may,111,1,-1,0,unknown,no
479,53,blue-collar,married,secondary,no,255,yes,no,unknown,28,may,258,4,-1,0,unknown,no
480,38,technician,single,secondary,no,1482,yes,no,cellular,23,aug,623,3,-1,0,unknown,no
481,38,services,married,secondary,no,118,no,no,unknown,4,may,148,1,-1,0,unknown,no
482,26,blue-collar,single,primary,no,1311,yes,no,unknown,7,may,51,1,-1,0,unknown,no
483,30,blue-collar,married,primary,no,121,no,no,cellular,12,aug,127,4,-1,0,unknown,no
484,41,technician,single,secondary,no,1144,yes,no,cellular,19,jul,146,2,-1,0,unknown,no
485,54,blue-collar,married,primary,no,16,yes,no,unknown,15,may,162,1,-1,0,unknown,no
486,35,blue-collar,married,secondary,no,163,no,no,unknown,1,jun,130,1,-1,0,unknown,no
487,46,blue-collar,single,secondary,no,0,yes,no,cellular,28,mar,52,1,261,5,failure,no
488,36,technician,married,tertiary,no,3314,yes,yes,cellular,21,nov,113,1,-1,0,unknown,no
489,35,blue-collar,married,primary,no,300,no,no,cellular,15,aug,8,1,-1,0,unknown,no
490,36,services,single,secondary,no,50,no,no,cellular,2,feb,590,2,372,1,failure,no
491,46,admin.,married,secondary,no,859,no,no,cellular,13,aug,17,1,-1,0,unknown,no
492,33,services,divorced,secondary,no,0,no,no,unknown,2,may,168,2,-1,0,unknown,no
493,54,technician,single,secondary,no,199,no,no,unknown,18,jun,9,4,-1,0,unknown,no
494,59,retired,married,secondary,no,428,yes,no,unknown,16,may,176,2,-1,0,unknown,no
495,47,blue-collar,single,secondary,no,260,yes,no,unknown,15,may,265,1,-1,0,unknown,no
496,32,management,married,tertiary,no,658,no,no,cellular,17,nov,141,1,169,4,failure,yes
497,32,blue-collar,married,primary,no,1188,yes,no,cellular,20,mar,158,2,307,5,failure,no
498,33,management,divorced,tertiary,no,196,no,no,cellular,4,feb,355,1,309,1,success,yes
499,37,admin.,married,secondary,no,361,yes,yes,unknown,20,may,77,1,-1,0,unknown,no
500,31,blue-collar,married,secondary,no,3044,yes,no,unknown,30,may,71,2,-1,0,unknown,no
501,32,services,single,secondary,no,139,no,no,cellular,19,nov,186,1,-1,0,unknown,no
502,33,blue-collar,married,unknown,no,1368,yes,yes,unknown,11,may,260,1,-1,0,unknown,no
503,45,management,married,tertiary,no,1025,yes,no,cellular,4,may,149,4,-1,0,unknown,no
504,35,admin.,married,secondary,no,1175,yes,no,cellular,11,may,498,2,371,4,other,no
505,30,management,married,tertiary,no,230,no,no,cellular,29,nov,242,1,-1,0,unknown,yes
506,59,retired,married,secondary,no,435,yes,yes,unknown,11,may,270,1,-1,0,unknown,no
507,52,blue-collar,single,secondary,no,443,yes,yes,unknown,12,may,52,1,-1,0,unknown,no
508,56,admin.,single,secondary,no,575,yes,no,unknown,14,may,131,2,-1,0,unknown,no
509,33,management,divorced,tertiary,no,226,no,no,cellular,17,aug,143,2,-1,0,unknown,no
510,27,blue-collar,divorced,secondary,no,496,no,no,unknown,11,sep,280,1,334,1,failure,no
511,36,technician,married,secondary,no,0,yes,no,unknown,27,may,205,1,-1,0,unknown,no
512,35,services,single,secondary,no,471,no,no,cellular,21,jul,153,1,-1,0,unknown,yes
513,45,management,married,tertiary,no,2331,no,no,unknown,1,jun,287,5,-1,0,unknown,no
514,26,management,single,tertiary,no,314,yes,no,unknown,17,jun,131,1,-1,0,unknown,no
515,34,blue-collar,married,primary,no,0,no,no,cellular,14,aug,203,4,-1,0,unknown,no
516,36,management,married,tertiary,no,146,no,no,cellular,25,jan,127,1,-1,0,unknown,no
517,33,technician,married,secondary,no,1971,yes,no,cellular,29,apr,303,1,-1,0,unknown,no
518,48,admin.,single,secondary,no,125,yes,no,cellular,19,jun,171,2,192,2,failure,no
519,46,blue-collar,married,secondary,no,119,yes,no,unknown,23,may,102,2,-1,0,unknown,no
520,58,housemaid,married,secondary,no,42,no,no,cellular,16,aug,289,1,-1,0,unknown,no
521,38,services,married,secondary,no,460,no,no,cellular,6,aug,182,1,-1,0,unknown,no
522,40,services,divorced,secondary,no,418,no,no,unknown,2,jun,328,2,-1,0,unknown,no
523,50,services,married,secondary,no,505,yes,yes,unknown,26,may,229,4,-1,0,unknown,no
524,41,services,single,secondary,no,217,yes,no,unknown,19,may,268,11,-1,0,unknown,no
525,45,self-employed,married,tertiary,no,92,yes,no,unknown,16,may,334,1,-1,0,unknown,no
526,46,management,married,tertiary,no,380,yes,no,unknown,20,may,257,5,-1,0,unknown,no
527,40,admin.,single,secondary,no,2089,no,no,cellular,5,feb,219,1,366,1,success,no
528,46,management,divorced,tertiary,no,119,no,no,cellular,18,jul,105,1,-1,0,unknown,no
529,38,blue-collar,single,secondary,no,275,no,no,cellular,25,oct,132,4,-1,0,unknown,no
530,35,management,married,tertiary,no,140,no,yes,unknown,21,jun,220,2,-1,0,unknown,no
531,32,management,single,tertiary,no,0,no,no,cellular,9,jul,233,1,-1,0,unknown,no
532,47,services,single,secondary,no,1313,yes,no,unknown,28,may,50,1,-1,0,unknown,no
533,34,blue-collar,married,secondary,no,281,no,no,telephone,6,may,130,1,-1,0,unknown,no
534,37,management,married,tertiary,no,434,no,no,cellular,13,aug,219,3,-1,0,unknown,no
535,33,management,married,tertiary,no,976,no,no,cellular,15,aug,457,1,-1,0,unknown,no
536,48,technician,married,tertiary,no,59,yes,no,unknown,27,may,180,3,-1,0,unknown,no
537,39,student,single,secondary,no,165,no,no,cellular,15,aug,496,2,-1,0,unknown,no
538,32,management,married,tertiary,no,440,yes,no,cellular,7,feb,329,1,106,2,failure,no
539,43,blue-collar,married,secondary,no,14,no,no,cellular,23,jul,159,1,-1,0,unknown,no
540,33,technician,married,secondary,no,1336,no,no,unknown,5,jun,427,1,-1,0,unknown,no
541,26,technician,married,tertiary,no,1042,yes,no,cellular,28,may,197,6,-1,0,unknown,no
542,37,technician,single,tertiary,no,78,yes,no,cellular,29,may,223,1,-1,0,unknown,no
543,34,technician,married,secondary,no,266,yes,no,cellular,13,may,7,1,-1,0,unknown,no
544,32,retired,married,secondary,no,169,no,no,unknown,10,jun,124,2,-1,0,unknown,no
545,39,admin.,married,secondary,no,894,yes,no,cellular,18,jul,155,1,-1,0,unknown,no
546,52,management,married,primary,no,1098,no,no,cellular,9,jun,121,2,-1,0,unknown,no
547,29,blue-collar,single,secondary,no,0,no,no,cellular,13,oct,213,2,-1,0,unknown,no
548,39,technician,single,secondary,no,264,no,no,unknown,23,may,61,2,-1,0,unknown,no
549,32,blue-collar,married,secondary,no,1883,no,no,cellular,20,apr,276,2,344,2,failure,no
550,50,management,married,tertiary,no,2122,no,no,cellular,16,jul,100,1,-1,0,unknown,no
551,41,management,married,tertiary,no,118,yes,no,cellular,15,aug,262,1,-1,0,unknown,no
552,29,management,married,tertiary,no,1676,yes,no,unknown,24,may,26,1,-1,0,unknown,no
553,48,blue-collar,single,secondary,no,0,yes,yes,cellular,22,aug,198,2,-1,0,unknown,no
554,32,blue-collar,single,secondary,no,651,yes,no,unknown,27,may,109,11,-1,0,unknown,no
555,50,technician,divorced,secondary,no,546,no,no,cellular,25,jul,111,1,-1,0,unknown,no
556,38,blue-collar,married,primary,no,10,yes,no,unknown,18,may,353,1,-1,0,unknown,no
557,37,admin.,married,secondary,no,-132,no,yes,cellular,20,aug,99,1,-1,0,unknown,no
558,55,management,married,tertiary,no,306,no,no,cellular,19,aug,202,2,-1,0,unknown,no
559,29,blue-collar,single,secondary,no,5032,yes,no,unknown,12,may,173,2,-1,0,unknown,no
560,36,technician,divorced,secondary,no,10299,no,no,cellular,29,jul,328,2,-1,0,unknown,no
561,61,blue-collar,divorced,secondary,no,134,yes,no,unknown,29,may,126,2,-1,0,unknown,no
562,38,management,married,tertiary,no,1527,no,no,unknown,20,jun,168,2,-1,0,unknown,no
563,34,unemployed,married,secondary,no,80,yes,no,cellular,13,jul,488,2,-1,0,unknown,no
564,35,blue-collar,married,primary,no,131,yes,no,unknown,5,jun,151,1,-1,0,unknown,no
565,26,student,single,secondary,no,29,yes,no,cellular,11,jun,48,2,-1,0,unknown,no
566,43,management,married,tertiary,no,286,no,yes,cellular,19,aug,404,2,366,1,failure,no
567,32,management,single,tertiary,no,244,yes,no,unknown,4,may,161,1,-1,0,unknown,no
568,35,management,married,tertiary,no,-392,no,no,cellular,4,jul,147,2,-1,0,unknown,no
569,36,blue-collar,married,primary,no,292,yes,yes,unknown,2,may,469,1,-1,0,unknown,no
570,35,technician,married,secondary,no,85,no,no,unknown,9,jun,36,2,-1,0,unknown,no
571,59,services,single,secondary,no,0,yes,no,unknown,21,may,139,2,-1,0,unknown,no
572,28,management,single,tertiary,no,1634,yes,no,unknown,10,may,25,1,-1,0,unknown,no
573,34,blue-collar,divorced,secondary,no,275,no,no,unknown,9,may,190,1,-1,0,unknown,no
574,43,technician,married,tertiary,no,1571,yes,no,cellular,6,apr,307,1,192,1,failure,no
575,32,blue-collar,married,secondary,no,1040,no,no,cellular,21,aug,279,2,-1,0,unknown,yes
576,28,blue-collar,divorced,secondary,no,620,yes,no,unknown,25,may,182,1,-1,0,unknown,no
577,33,entrepreneur,married,tertiary,no,1462,yes,no,unknown,12,may,83,1,-1,0,unknown,no
578,55,technician,married,secondary,no,0,no,no,cellular,24,jul,237,1,-1,0,unknown,no
579,58,management,divorced,tertiary,no,788,no,no,cellular,15,aug,98,2,-1,0,unknown,no
580,36,blue-collar,married,primary,no,169,yes,no,unknown,11,may,166,2,-1,0,unknown,no
581,37,blue-collar,married,secondary,no,146,yes,no,unknown,14,may,238,1,-1,0,unknown,no
582,49,housemaid,single,secondary,no,400,yes,no,unknown,19,jun,77,3,-1,0,unknown,no
583,29,student,single,unknown,no,746,no,no,cellular,18,may,145,1,-1,0,unknown,yes
584,35,management,single,tertiary,no,1586,no,no,cellular,28,jul,122,1,-1,0,unknown,no
585,28,blue-collar,single,secondary,no,72,yes,no,unknown,15,may,181,1,-1,0,unknown,no
586,31,technician,married,tertiary,no,12,no,no,cellular,21,mar,162,1,-1,0,unknown,no
587,32,blue-collar,married,primary,no,0,yes,no,cellular,20,jul,486,2,-1,0,unknown,no
588,45,technician,married,secondary,no,1490,yes,no,unknown,23,may,136,3,-1,0,unknown,no
589,32,entrepreneur,married,tertiary,no,271,yes,no,unknown,5,feb,181,2,-1,0,unknown,no
590,42,blue-collar,married,secondary,no,1214,no,yes,unknown,8,jun,491,5,-1,0,unknown,no
591,29,blue-collar,married,secondary,no,193,no,no,cellular,24,aug,132,2,-1,0,unknown,no
592,37,services,divorced,secondary,no,148,yes,no,unknown,26,may,108,2,-1,0,unknown,no
593,48,management,divorced,tertiary,no,118,no,no,cellular,12,jul,212,1,-1,0,unknown,no
594,38,blue-collar,married,secondary,no,1887,yes,no,unknown,27,may,332,1,-1,0,unknown,no
595,54,blue-collar,married,secondary,no,1258,yes,no,unknown,29,may,107,2,-1,0,unknown,yes
